#Data_base;CNPJ_da_Administradora;Nome_da_Administradora;Código_do_segmento;Unidade_da_Federação_do_consorciado;Quantidade_de_consorciados_ativos_contemplados_por_lance;Quantidade_de_consorciados_ativos_contemplados_por_sorteio;Quantidade_de_consorciados_ativos_não_contemplados;Quantidade_de_consorciados_excluídos_contemplados;Quantidade_de_consorciados_excluídos_não_contemplados;Quantidade_de_consorciados_ativos_contemplados_por_lance_no_trimestre;Quantidade_de_consorciados_ativos_contemplados_por_sorteio_no_trimestre;Quantidade_de_consorciados_excluídos_contemplados_no_trimestre;Quantidade_de_adesões_no_trimestre
202309;87636635;SPONCHIADO ADM CONSÓRCIOS LTDA.                             ;2;SC;4;4;2;20;85;0;0;0;0
202309;87636635;SPONCHIADO ADM CONSÓRCIOS LTDA.                             ;3;SC;86;62;144;71;173;5;1;6;8
202309;87636635;SPONCHIADO ADM CONSÓRCIOS LTDA.                             ;1;SE;0;0;0;0;1;0;0;0;0
202309;87636635;SPONCHIADO ADM CONSÓRCIOS LTDA.                             ;3;SE;0;0;0;0;1;0;0;0;0
202309;87636635;SPONCHIADO ADM CONSÓRCIOS LTDA.                             ;1;SP;0;1;4;6;37;0;0;2;1
202309;87636635;SPONCHIADO ADM CONSÓRCIOS LTDA.                             ;2;SP;0;0;0;0;3;0;0;0;0
202309;87636635;SPONCHIADO ADM CONSÓRCIOS LTDA.                             ;3;SP;3;1;2;1;10;0;0;0;0
202309;87636635;SPONCHIADO ADM CONSÓRCIOS LTDA.                             ;1;TO;0;0;0;0;3;0;0;0;0
202309;87636635;SPONCHIADO ADM CONSÓRCIOS LTDA.                             ;3;TO;0;1;0;0;7;0;0;0;0
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;AL;0;0;0;1;0;0;0;0;0
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;AM;0;0;0;1;0;0;0;0;0
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;BA;0;1;2;0;4;0;0;0;0
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;3;BA;2;2;0;0;1;0;0;0;0
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;CE;1;0;2;0;0;0;0;0;0
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;DF;0;1;5;0;3;0;0;0;0
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;ES;0;0;0;1;0;0;0;0;0
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;GO;2;0;1;0;15;0;0;0;1
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;MA;0;0;0;0;3;0;0;0;0
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;3;MA;0;0;0;0;2;0;0;0;0
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;MG;2;0;4;0;11;0;0;0;1
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;3;MG;1;0;1;0;0;0;0;0;1
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;MS;1;5;6;0;3;0;0;0;0
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;3;MS;0;0;1;0;0;0;0;0;0
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;MT;0;0;2;1;16;0;0;0;1
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;PA;0;0;1;0;3;0;0;0;0
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;PB;0;0;0;0;2;0;0;0;0
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;PE;0;0;1;0;3;0;0;0;1
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;PR;55;33;117;10;160;2;1;0;13
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;3;PR;13;3;4;4;5;1;0;0;1
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;RJ;3;2;0;1;8;0;0;0;0
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;3;RJ;0;1;1;1;0;0;0;0;0
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;RN;0;0;0;0;3;0;0;0;0
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;RO;0;0;1;0;4;0;0;0;0
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;RR;0;0;0;2;9;0;0;0;0
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;RS;735;560;1285;1734;4519;36;14;23;134
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;3;RS;367;262;551;261;396;36;34;40;122
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;SC;27;34;36;131;126;0;0;1;5
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;3;SC;3;0;5;2;2;0;0;1;1
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;SP;5;5;16;4;29;1;0;0;7
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;3;SP;0;1;1;0;2;0;0;0;0
202309;87852273;SINOSSERRA ADM CONSÓRCIOS S.A.                              ;1;TO;1;0;0;1;0;1;0;0;0
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;AC;0;0;33;0;58;0;0;0;18
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;AL;0;1;91;1;218;0;0;0;44
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;AM;0;0;1;0;0;0;0;0;0
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;AM;9;20;150;181;1212;0;0;38;80
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;AP;0;0;58;0;79;0;0;0;30
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;BA;1;1;71;1;13;0;0;0;35
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;BA;55;12;695;47;1188;3;2;19;342
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;CE;219;45;711;152;1396;26;3;55;377
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;DF;0;0;3;0;0;0;0;0;0
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;DF;28;9;279;5;715;13;2;2;151
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;ES;3;3;209;4;286;1;1;0;100
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;GO;47;10;626;11;1429;6;0;4;275
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;MA;1;0;5;0;2;0;0;0;3
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;MA;70;34;1230;25;2153;9;2;9;449
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;MG;0;0;3;0;1;0;0;0;1
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;MG;12;12;897;13;1368;3;1;3;434
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;MS;0;0;2;0;0;0;0;0;1
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;MS;0;2;277;1;390;0;0;0;124
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;MT;1;0;68;0;10;1;0;0;26
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;MT;108;37;1716;67;4812;13;4;12;783
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;PA;0;1;10;0;1;0;0;0;2
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;PA;344;241;2374;430;5811;22;26;158;1036
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;PB;0;0;2;0;0;0;0;0;1
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;PB;3;3;86;0;210;0;1;0;47
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;PE;11;6;215;8;527;2;0;1;99
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;PI;0;0;2;0;0;0;0;0;0
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;PI;8;15;529;4;626;2;4;0;157
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;PR;0;0;19;0;3;0;0;0;12
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;PR;39;19;1533;45;3318;9;0;6;770
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;RJ;23;35;557;40;1223;4;3;8;226
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;RN;3;3;110;0;175;3;0;0;61
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;RO;0;0;1;0;0;0;0;0;1
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;RO;5;6;114;35;549;0;0;8;59
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;RR;0;0;0;0;1;0;0;0;0
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;RR;1;0;103;0;168;1;0;0;22
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;RS;0;0;21;0;0;0;0;0;2
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;RS;631;438;1314;285;1874;48;31;136;476
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;SC;0;0;20;0;5;0;0;0;9
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;SC;39;50;1717;61;4089;4;8;9;871
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;SE;7;0;46;0;126;1;0;0;20
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;SP;1;0;26;0;2;0;0;0;5
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;SP;48;63;2376;44;3521;8;11;6;1151
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;1;TO;0;0;1;0;0;0;0;0;0
202309;87945218;SIMPALA ADM CONSÓRCIOS LTDA.                                ;3;TO;16;2;121;3;162;0;0;0;80
202309;89472310;SERRANA ADM CONSÓRCIOS LTDA.                                ;3;BA;0;1;0;0;0;0;0;0;0
202309;89472310;SERRANA ADM CONSÓRCIOS LTDA.                                ;3;PE;0;0;0;0;1;0;0;0;0
202309;89472310;SERRANA ADM CONSÓRCIOS LTDA.                                ;3;PR;1;0;1;0;0;0;0;0;0
202309;89472310;SERRANA ADM CONSÓRCIOS LTDA.                                ;3;RS;531;553;886;112;74;50;58;14;127
202309;89472310;SERRANA ADM CONSÓRCIOS LTDA.                                ;3;SC;2;4;4;1;0;0;0;0;0
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;AC;0;0;1;0;41;0;0;0;1
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;AC;1;0;2;0;23;0;0;0;0
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;AC;1;0;1;0;15;0;0;0;0
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;AL;0;0;8;0;220;0;0;0;6
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;AL;1;0;3;1;74;0;0;0;2
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;AL;1;0;1;0;185;0;0;0;0
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;AM;0;1;11;12;1064;0;0;1;2
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;AM;12;6;41;2;635;0;0;0;22
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;AM;58;8;46;14;1485;2;0;0;11
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;AP;0;0;0;0;10;0;0;0;0
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;AP;0;0;2;0;4;0;0;0;0
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;AP;0;1;0;0;40;0;0;0;0
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;BA;85;12;907;31;3802;10;3;2;297
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;BA;54;15;310;18;1521;14;3;0;165
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;BA;314;11;484;32;3527;54;1;4;294
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;CE;4;0;66;4;460;1;0;0;43
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;CE;9;2;39;2;383;1;0;1;24
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;CE;14;0;108;8;729;10;0;0;92
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;DF;9;2;24;3;206;2;0;0;10
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;DF;6;3;11;6;173;1;0;0;0
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;DF;12;4;38;0;426;3;1;0;21
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;ES;6;3;93;25;1151;1;1;3;29
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;ES;8;0;41;10;289;1;0;1;27
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;ES;27;2;25;8;361;0;0;0;14
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;GO;6;3;47;3;482;1;0;1;27
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;GO;9;9;114;5;640;2;1;1;94
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;GO;44;11;371;4;2103;4;0;1;323
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;MA;15;0;27;7;456;1;0;4;12
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;MA;14;4;110;4;1062;2;0;0;63
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;MA;42;5;148;10;1424;4;0;0;116
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;MG;25;2;36;8;377;0;0;1;5
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;MG;21;16;68;16;1168;2;1;1;37
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;MG;78;5;42;5;818;0;1;0;10
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;MS;0;0;5;4;152;0;0;0;1
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;MS;2;2;5;1;161;0;0;0;2
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;MS;4;1;17;5;568;0;0;0;9
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;MT;5;1;9;1;261;2;0;0;5
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;MT;3;2;25;2;441;0;0;0;11
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;MT;6;1;6;7;769;0;0;0;3
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;PA;12;1;71;4;1074;0;0;0;57
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;PA;9;0;31;4;573;2;0;0;14
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;PA;15;4;21;7;712;0;0;0;14
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;PB;0;0;10;1;192;0;0;0;5
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;PB;2;1;10;3;180;0;0;0;5
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;PB;46;3;64;7;2584;2;0;1;40
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;PE;29;3;126;2;804;4;1;0;32
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;PE;6;4;84;4;404;2;0;1;44
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;PE;67;7;159;15;974;5;1;1;109
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;PI;2;0;1;1;14;1;0;0;0
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;PI;1;1;13;2;103;1;0;0;5
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;PI;3;0;13;0;52;0;0;0;11
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;PR;7;1;37;1;195;0;0;0;12
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;PR;4;3;23;20;570;0;0;0;11
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;PR;12;1;1;0;99;0;0;0;0
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;RJ;2;0;97;0;210;2;0;0;77
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;RJ;4;2;25;15;438;0;1;1;13
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;RJ;25;0;31;33;3430;1;0;4;1
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;RN;3;3;34;4;622;0;0;0;13
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;RN;6;1;79;0;173;1;0;0;55
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;RN;105;2;108;5;790;21;0;0;92
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;RO;3;0;15;6;463;0;0;0;5
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;RO;10;2;17;5;326;0;0;0;3
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;RO;5;1;11;2;332;1;0;0;5
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;RR;0;0;1;0;10;0;0;0;0
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;RR;0;0;3;0;31;0;0;0;1
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;RR;0;0;0;0;9;0;0;0;0
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;RS;0;1;3;7;178;0;0;0;0
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;RS;1;1;5;3;244;0;0;0;1
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;RS;59;100;9;1;248;0;2;0;0
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;SC;0;0;1;0;42;0;0;0;1
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;SC;1;3;30;3;264;0;0;2;24
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;SC;2;1;1;0;29;0;0;0;0
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;SE;1;2;46;0;97;1;0;0;36
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;SE;1;0;28;2;75;0;0;0;21
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;SE;70;3;81;0;473;7;0;0;50
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;SP;60;24;326;11;850;7;1;1;163
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;SP;75;52;264;101;3353;2;3;3;136
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;SP;32;16;81;3;657;2;3;0;35
202309;90982679;ALPHA ADM CONS LTDA                                         ;1;TO;3;1;30;2;222;0;0;0;8
202309;90982679;ALPHA ADM CONS LTDA                                         ;2;TO;10;2;93;1;316;1;0;0;37
202309;90982679;ALPHA ADM CONS LTDA                                         ;3;TO;13;4;79;0;526;4;1;0;44
202309;91107581;FARROUPILHA ADM CONS LTDA                                   ;4;AL;1;0;0;0;0;0;0;0;0
202309;91107581;FARROUPILHA ADM CONS LTDA                                   ;1;AM;0;0;0;0;1;0;0;0;0
202309;91107581;FARROUPILHA ADM CONS LTDA                                   ;1;BA;0;0;0;0;5;0;0;0;0
202309;91107581;FARROUPILHA ADM CONS LTDA                                   ;3;BA;0;0;1;0;1;0;0;0;0
